policyID,statecode,county,eq_site_limit,hu_site_limit,fl_site_limit,fr_site_limit,tiv_2011,tiv_2012,eq_site_deductible,hu_site_deductible,fl_site_deductible,fr_site_deductible
305064,FL,MIAMI DADE COUNTY,0,152482.02,0,0,152482.02,125523.2,0,0,0,0
112035,FL,MIAMI DADE COUNTY,0,659876.64,0,0,659876.64,1131215.96,0,0,0,0
965511,FL,MIAMI DADE COUNTY,0,28729.32,0,0,28729.32,25152.52,0,0,0,0
415634,FL,MIAMI DADE COUNTY,0,443845.3,0,0,443845.3,708675.36,0,0,0,0
467768,FL,MIAMI DADE COUNTY,0,79786.33,0,0,79786.33,72597.9,0,0,0,0
512833,FL,MIAMI DADE COUNTY,0,79786.33,0,0,79786.33,118692.45,0,0,0,0
273749,FL,MIAMI DADE COUNTY,0,67750.2,0,0,67750.2,86637.87,0,0,0,0
858609,FL,MIAMI DADE COUNTY,0,11970.55,0,0,11970.55,15968.72,0,0,0,0
207609,FL,MIAMI DADE COUNTY,0,179454.18,0,0,179454.18,148499.23,0,0,0,0
240918,FL,MIAMI DADE COUNTY,0,179454.18,0,0,179454.18,179218.73,0,0,0,0
719602,FL,MIAMI DADE COUNTY,0,179454.18,0,0,179454.18,230419.16,0,0,0,0
803895,FL,MIAMI DADE COUNTY,0,179454.18,0,0,179454.18,184766.02,0,0,0,0
863019,FL,MIAMI DADE COUNTY,0,38582.7,0,0,38582.7,36577.33,0,0,0,0
698268,FL,MIAMI DADE COUNTY,0,717257.09,0,0,717257.09,1013187.32,0,0,0,0
698347,FL,MIAMI DADE COUNTY,0,301657.89,0,0,301657.89,449738.73,0,0,0,0
934366,FL,MIAMI DADE COUNTY,0,10980000,0,0,10980000,10980000,0,0,0,0
584968,FL,MIAMI DADE COUNTY,0,3598600.5,0,3598600.5,3598600.5,6024186.79,0,0,0,0
604356,FL,MIAMI DADE COUNTY,0,1185084.57,0,0,1185084.57,1345264.16,0,0,0,0
589011,FL,MIAMI DADE COUNTY,0,1130332.34,0,0,1130332.34,1983380.6,0,0,0,0
596083,FL,MIAMI DADE COUNTY,0,1130332.34,0,0,1130332.34,895042.36,0,0,0,0
441567,FL,MIAMI DADE COUNTY,0,896776.45,0,0,896776.45,791037.54,0,0,0,0
768828,FL,MIAMI DADE COUNTY,0,88477.99,0,0,88477.99,129225.46,0,0,0,0
956541,FL,MIAMI DADE COUNTY,0,38253.72,0,0,38253.72,30922.16,0,0,0,0
134843,FL,MIAMI DADE COUNTY,0,38253.72,0,0,38253.72,70417.44,0,0,0,0
417457,FL,MIAMI DADE COUNTY,0,177060.07,0,0,177060.07,208468.04,0,0,0,0
783289,FL,MIAMI DADE COUNTY,0,177060.07,0,0,177060.07,259385.92,0,0,0,0
924434,FL,MIAMI DADE COUNTY,0,97241.92,0,0,97241.92,79494.68,0,0,0,0
153916,FL,MIAMI DADE COUNTY,0,97241.92,0,0,97241.92,78338.09,0,0,0,0
213251,FL,MIAMI DADE COUNTY,0,7360.18,0,0,7360.18,9027.02,0,0,0,0
894051,FL,MIAMI DADE COUNTY,0,1118887.75,0,0,1118887.75,1422283.12,0,0,0,0
926551,FL,MIAMI DADE COUNTY,0,7257817.44,0,0,7257817.44,7583040.24,0,0,0,0
721641,FL,MIAMI DADE COUNTY,0,5377687.9,0,0,5377687.9,6282354.82,0,0,0,0
631713,FL,MIAMI DADE COUNTY,745192.8,745192.8,745192.8,745192.8,745192.8,1084666.87,0,0,0,0
566479,FL,MIAMI DADE COUNTY,0,7803000,0,7803000,7803000,8520969.64,0,0,0,0
345740,FL,MIAMI DADE COUNTY,889854.3,889854.3,889854.3,889854.3,889854.3,1473310.41,0,0,0,0
422421,FL,MIAMI DADE COUNTY,273513.6,273513.6,273513.6,273513.6,273513.6,300514.86,0,0,0,0
781714,FL,MIAMI DADE COUNTY,83430000,83430000,83430000,83430000,83430000,128700000,0,0,0,0
455830,FL,MIAMI DADE COUNTY,20070000,20070000,20070000,20070000,20070000,29790000,0,0,0,0
522388,FL,MIAMI DADE COUNTY,17820000,17820000,17820000,17820000,17820000,18270000,0,0,0,0
242017,FL,MIAMI DADE COUNTY,0,228391.02,0,0,228391.02,241920.9,0,0,0,0
821366,FL,MIAMI DADE COUNTY,0,487295.82,0,0,487295.82,752497.8,0,0,0,0
492623,FL,MIAMI DADE COUNTY,0,111883.86,0,0,111883.86,102015.7,0,0,0,0
982896,FL,MIAMI DADE COUNTY,0,1243621.89,0,0,1243621.89,1074825.09,0,0,0,0
134150,FL,MIAMI DADE COUNTY,0,1296055.98,0,0,1296055.98,1274331.49,0,0,0,0
663201,FL,MIAMI DADE COUNTY,513758.7,513758.7,0,513758.7,513758.7,527250,0,0,0,0
444825,FL,MIAMI DADE COUNTY,0,1122557.76,0,0,1122557.76,1422168.43,0,0,0,0
795764,FL,MIAMI DADE COUNTY,0,1861307.37,0,0,1861307.37,3426294.61,0,0,0,0
509235,FL,MIAMI DADE COUNTY,71604,71604,0,71604,71604,115689.15,0,0,0,0
293068,FL,MIAMI DADE COUNTY,0,7518.42,0,0,7518.42,9654.62,0,0,0,0
168433,FL,MIAMI DADE COUNTY,21481.2,21481.2,0,21481.2,21481.2,30747.33,0,0,0,0
957113,FL,MIAMI DADE COUNTY,0,2438154.63,0,0,2438154.63,3278586.53,0,0,0,0
806144,FL,MIAMI DADE COUNTY,0,32579.82,0,0,32579.82,38298.85,0,0,0,0
360787,FL,MIAMI DADE COUNTY,0,8541438.75,0,0,8541438.75,8706220.19,0,0,0,0
140897,FL,MIAMI DADE COUNTY,0,7429273.02,0,0,7429273.02,8012916.71,0,0,0,0
292848,FL,MIAMI DADE COUNTY,0,136763.64,0,0,136763.64,121482.22,0,0,0,0
638204,FL,MIAMI DADE COUNTY,0,2703900.78,0,0,2703900.78,2186655.38,0,0,0,0
153401,FL,MIAMI DADE COUNTY,0,3615277.14,0,0,3615277.14,3900985.26,0,0,0,0
365802,FL,MIAMI DADE COUNTY,0,4979311.38,0,0,4979311.38,8092297.19,0,0,0,0
441997,FL,MIAMI DADE COUNTY,0,3427716.87,0,0,3427716.87,4740943.76,0,0,0,0
402861,FL,MIAMI DADE COUNTY,0,353723.76,0,0,353723.76,236075.24,0,0,0,0
418768,FL,MIAMI DADE COUNTY,0,144909.65,0,0,144909.65,217590.53,0,0,0,0
176072,FL,MIAMI DADE COUNTY,0,289819.3,0,0,289819.3,361461.47,0,0,0,0
507701,FL,MIAMI DADE COUNTY,0,3728957.31,0,0,3728957.31,4067546.63,0,0,0,0
314607,FL,MIAMI DADE COUNTY,0,24703.38,0,0,24703.38,29370.14,0,0,0,0
579627,FL,MIAMI DADE COUNTY,0,2427017.58,0,0,2427017.58,2661020.91,0,0,0,0
229899,FL,MIAMI DADE COUNTY,0,24345.36,0,0,24345.36,34089.74,0,0,0,0
573897,FL,MIAMI DADE COUNTY,0,72454.82,0,0,72454.82,53586.43,0,0,0,0
563705,FL,MIAMI DADE COUNTY,0,105415.83,0,0,105415.83,145362.53,0,0,0,0
173738,FL,MIAMI DADE COUNTY,0,1894283.82,0,0,1894283.82,2515366.44,0,0,0,0
983692,FL,MIAMI DADE COUNTY,1276341.3,1276341.3,0,1276341.3,1276341.3,1871772.39,0,0,0,0
723700,FL,MIAMI DADE COUNTY,0,1041659.19,0,0,1041659.19,1794362.12,0,0,0,0
264801,FL,MIAMI DADE COUNTY,386029.8,386029.8,0,386029.8,386029.8,571804.33,0,0,0,0
154165,FL,MIAMI DADE COUNTY,0,1969612.11,0,0,1969612.11,2638295.42,0,0,0,0
261954,FL,MIAMI DADE COUNTY,0,1043982.54,0,0,1043982.54,1043878.14,0,0,0,0
204405,FL,MIAMI DADE COUNTY,112679.1,112679.1,0,0,112679.1,146362.83,0,0,0,0
996358,FL,MIAMI DADE COUNTY,0,45792.85,0,0,45792.85,68666.29,0,0,0,0
157245,FL,MIAMI DADE COUNTY,0,137378.56,0,0,137378.56,148417.2,0,0,0,0
409259,FL,MIAMI DADE COUNTY,0,144247.49,0,0,144247.49,245775.22,0,0,0,0
562965,FL,MIAMI DADE COUNTY,0,26926.2,0,0,26926.2,41815.04,0,0,0,0
444250,FL,MIAMI DADE COUNTY,0,45792.85,0,0,45792.85,38334.11,0,0,0,0
649773,FL,MIAMI DADE COUNTY,0,15569.57,0,0,15569.57,14258.77,0,0,0,0
371940,FL,MIAMI DADE COUNTY,0,1250282.27,0,0,1250282.27,1141300.16,0,0,0,0
209754,FL,MIAMI DADE COUNTY,0,10532.36,0,0,10532.36,13546.8,0,0,0,0
248183,FL,MIAMI DADE COUNTY,0,45792.85,0,0,45792.85,57720.98,0,0,0,0
346708,FL,MIAMI DADE COUNTY,0,82427.14,0,0,82427.14,124851.39,0,0,0,0
627575,FL,MIAMI DADE COUNTY,0,77847.85,0,0,77847.85,90813.41,0,0,0,0
160964,FL,MIAMI DADE COUNTY,0,228964.27,0,0,228964.27,308890.2,0,0,0,0
729234,FL,MIAMI DADE COUNTY,0,183171.41,0,0,183171.41,285109.97,0,0,0,0
582735,FL,MIAMI DADE COUNTY,0,54951.42,0,0,54951.42,76189.05,0,0,0,0
885401,FL,MIAMI DADE COUNTY,0,68689.28,0,0,68689.28,67128.38,0,0,0,0
439637,FL,MIAMI DADE COUNTY,0,18317.14,0,0,18317.14,22521.07,0,0,0,0
651103,FL,MIAMI DADE COUNTY,0,426033.81,0,0,426033.81,364258.91,0,0,0,0
147657,FL,MIAMI DADE COUNTY,0,64109.99,0,0,64109.99,66647.72,0,0,0,0
561314,FL,MIAMI DADE COUNTY,0,812594.18,0,0,812594.18,958682.36,0,0,0,0
690713,FL,MIAMI DADE COUNTY,0,183171.41,0,0,183171.41,181118.06,0,0,0,0
294911,FL,MIAMI DADE COUNTY,0,137378.56,0,0,137378.56,205278.6,0,0,0,0
771858,FL,MIAMI DADE COUNTY,0,416875.24,0,0,416875.24,638787.1,0,0,0,0
381998,FL,MIAMI DADE COUNTY,0,155924.66,0,0,155924.66,212018.56,0,0,0,0
722136,FL,MIAMI DADE COUNTY,0,805954.21,0,0,805954.21,926138.11,0,0,0,0
203933,FL,MIAMI DADE COUNTY,0,18317.14,0,0,18317.14,17151.99,0,0,0,0
581962,FL,MIAMI DADE COUNTY,0,3915000,0,3915000,3915000,5609004.84,0,195750,0,0
561009,FL,MIAMI DADE COUNTY,42210000,42210000,42210000,42210000,42210000,67860000,0,0,0,0
706785,FL,MIAMI DADE COUNTY,5957395.2,5957395.2,5957395.2,5957395.2,5957395.2,5399783.01,0,0,0,0
649167,FL,MIAMI DADE COUNTY,8598907.8,8598907.8,0,0,8598907.8,14040000,0,0,0,0
352359,FL,MIAMI DADE COUNTY,0,318103.8,0,0,318103.8,430814.34,0,0,0,0
180094,FL,MIAMI DADE COUNTY,0,557931.78,0,0,557931.78,524065.32,0,0,0,0
410011,FL,MIAMI DADE COUNTY,0,557931.78,0,0,557931.78,525553.33,0,0,0,0
208335,FL,MIAMI DADE COUNTY,0,21420000,0,0,21420000,24930000,0,0,0,0
668115,FL,MIAMI DADE COUNTY,0,336086.24,0,0,336086.24,534780.42,0,0,0,0
754551,FL,MIAMI DADE COUNTY,0,161342.21,0,0,161342.21,187869.29,0,0,0,0
949463,FL,MIAMI DADE COUNTY,0,389042.92,0,0,389042.92,632350.36,0,0,0,0
578884,FL,MIAMI DADE COUNTY,0,221455.2,0,0,221455.2,178766.17,0,0,0,0
649260,FL,MIAMI DADE COUNTY,0,50862.35,0,0,50862.35,68628.57,0,0,0,0
484026,FL,MIAMI DADE COUNTY,0,394359.03,0,0,394359.03,327750.21,0,0,0,0
566853,FL,MIAMI DADE COUNTY,0,107734.96,0,0,107734.96,177802.44,0,0,0,0
738793,FL,MIAMI DADE COUNTY,0,3329521.65,0,0,3329521.65,4829837.41,0,0,0,0
524558,FL,MIAMI DADE COUNTY,0,54960.44,0,0,54960.44,86513.23,0,0,0,0
913885,FL,MIAMI DADE COUNTY,0,43093.98,0,0,43093.98,38184.46,0,0,0,0
182147,FL,MIAMI DADE COUNTY,0,41041.89,0,0,41041.89,31677.32,0,0,0,0
690728,FL,MIAMI DADE COUNTY,0,221455.2,0,0,221455.2,245916.25,0,0,0,0
888244,FL,MIAMI DADE COUNTY,0,221455.2,0,0,221455.2,272877.1,0,0,0,0
851914,FL,MIAMI DADE COUNTY,0,221455.2,0,0,221455.2,222160.31,0,0,0,0
265186,FL,MIAMI DADE COUNTY,0,65577.8,0,0,65577.8,55595.55,0,0,0,0
663572,FL,MIAMI DADE COUNTY,0,65577.8,0,0,65577.8,95890.49,0,0,0,0
781011,FL,MIAMI DADE COUNTY,0,209726.21,0,0,209726.21,266549.43,0,0,0,0
422964,FL,MIAMI DADE COUNTY,0,68403.15,0,0,68403.15,101288.1,0,0,0,0
247958,FL,MIAMI DADE COUNTY,0,22585,0,0,22585,34780.89,0,0,0,0
784706,FL,MIAMI DADE COUNTY,0,16982.78,0,0,16982.78,14143.97,0,0,0,0
451444,FL,MIAMI DADE COUNTY,0,115179.17,0,0,115179.17,127057.6,0,0,0,0
110308,FL,MIAMI DADE COUNTY,0,97794.91,0,0,97794.91,114228.75,0,0,0,0
856070,FL,MIAMI DADE COUNTY,0,2989447.14,0,0,2989447.14,2951750.21,0,0,0,0
558520,FL,MIAMI DADE COUNTY,0,843095.25,0,0,843095.25,1178141.3,0,0,0,0
173643,FL,MIAMI DADE COUNTY,0,770331.28,0,0,770331.28,1146137.4,0,0,0,0
372529,FL,MIAMI DADE COUNTY,0,729654.26,0,0,729654.26,1119683.64,0,0,0,0
804765,FL,MIAMI DADE COUNTY,0,10620000,0,0,10620000,12780000,0,0,0,0
329397,FL,MIAMI DADE COUNTY,0,798789.24,0,0,798789.24,753114.47,0,0,0,0
993434,FL,MIAMI DADE COUNTY,0,168300000,0,0,168300000,234000000,0,0,0,0
413368,FL,MIAMI DADE COUNTY,0,10080000,0,0,10080000,16020000,0,0,0,0
301102,FL,MIAMI DADE COUNTY,0,17640000,0,0,17640000,18450000,0,0,0,0
339706,FL,MIAMI DADE COUNTY,0,517030.38,0,0,517030.38,833224.44,0,0,0,0
761155,FL,MIAMI DADE COUNTY,0,537379.78,0,0,537379.78,640939.32,0,0,0,0
178284,FL,MIAMI DADE COUNTY,1209395.7,1209395.7,1209395.7,1209395.7,1209395.7,1911561.17,0,0,0,0
270766,FL,MIAMI DADE COUNTY,0,13680000,0,13680000,13680000,16110000,0,0,0,0
849296,FL,MIAMI DADE COUNTY,0,2591821.98,0,0,2591821.98,3762081.44,0,0,0,0
290892,FL,MIAMI DADE COUNTY,0,924.66,0,0,924.66,858.82,0,0,0,0
793936,FL,MIAMI DADE COUNTY,0,2773.98,0,0,2773.98,4017.51,0,0,0,0
441232,FL,MIAMI DADE COUNTY,0,162740.16,0,0,162740.16,219611.34,0,0,0,0
824310,FL,MIAMI DADE COUNTY,0,924.66,0,0,924.66,1206.14,0,0,0,0
884028,FL,MIAMI DADE COUNTY,0,485446.5,0,485446.5,485446.5,604507.11,0,0,0,0
707278,FL,MIAMI DADE COUNTY,0,72123.48,0,0,72123.48,103972.05,0,0,0,0
522223,FL,MIAMI DADE COUNTY,0,576987.84,0,0,576987.84,571264.12,0,0,0,0
209181,FL,MIAMI DADE COUNTY,0,98938.62,0,0,98938.62,107174.27,0,0,0,0
406999,FL,MIAMI DADE COUNTY,0,130377.06,0,0,130377.06,164012.26,0,0,0,0
315477,FL,MIAMI DADE COUNTY,0,2680589.34,0,0,2680589.34,3534598.3,0,0,0,0
171764,FL,MIAMI DADE COUNTY,0,15570000,0,0,15570000,17820000,0,0,0,0
940660,FL,MIAMI DADE COUNTY,595161,595161,595161,595161,595161,481743.55,0,0,0,0
767459,FL,MIAMI DADE COUNTY,0,19620000,0,0,19620000,20970000,0,0,0,0
919173,FL,MIAMI DADE COUNTY,0,458781.57,0,0,458781.57,439879.77,0,0,0,0
496479,FL,MIAMI DADE COUNTY,0,72256.86,0,0,72256.86,75570.2,0,0,0,0
284638,FL,MIAMI DADE COUNTY,0,53450.28,0,0,53450.28,80394.14,0,0,0,0
181991,FL,MIAMI DADE COUNTY,0,208654.06,0,0,208654.06,269739.62,0,0,0,0
756836,FL,MIAMI DADE COUNTY,0,557742.24,0,0,557742.24,944503.02,0,0,0,0
443955,FL,MIAMI DADE COUNTY,0,860143.05,0,0,860143.05,1142846.27,0,0,0,0
294716,FL,MIAMI DADE COUNTY,0,1110041.01,0,0,1110041.01,1141209.85,0,0,0,0
325365,FL,MIAMI DADE COUNTY,0,371965.23,0,0,371965.23,597562.14,0,0,0,0
386925,FL,MIAMI DADE COUNTY,0,583035.57,0,0,583035.57,659121.71,0,0,0,0
340965,FL,MIAMI DADE COUNTY,0,525633.48,0,0,525633.48,579895.68,0,0,0,0
160943,FL,MIAMI DADE COUNTY,0,4371623.37,0,0,4371623.37,5382342.69,0,0,0,0
520501,FL,MIAMI DADE COUNTY,0,723379.41,0,0,723379.41,607291.48,0,0,0,0
362928,FL,MIAMI DADE COUNTY,298946.7,298946.7,0,298946.7,298946.7,395657.15,0,0,0,0
774761,FL,MIAMI DADE COUNTY,151200,151200,0,151200,151200,217310.69,0,0,0,0
104592,FL,MIAMI DADE COUNTY,0,91756.31,0,0,91756.31,126898.25,0,0,0,0
653699,FL,MIAMI DADE COUNTY,1061100,1061100,0,1061100,1061100,1333420.7,0,0,0,0
600710,FL,MIAMI DADE COUNTY,0,1127301.93,0,0,1127301.93,968927.28,0,0,0,0
371592,FL,MIAMI DADE COUNTY,0,2220584.13,0,0,2220584.13,1778756.73,0,0,0,0
595922,FL,MIAMI DADE COUNTY,0,391473.81,0,0,391473.81,393965.15,0,0,0,0
542303,FL,MIAMI DADE COUNTY,0,218552.26,0,0,218552.26,332260.62,0,0,0,0
310376,FL,MIAMI DADE COUNTY,0,1119450.87,0,0,1119450.87,1418030.81,0,0,0,0
821664,FL,MIAMI DADE COUNTY,0,840451.95,0,0,840451.95,1389771.34,0,0,0,0
785012,FL,MIAMI DADE COUNTY,0,817001.64,0,0,817001.64,1009421.87,0,0,0,0
366028,FL,MIAMI DADE COUNTY,0,45468.54,0,0,45468.54,52352.48,0,0,0,0
487855,FL,MIAMI DADE COUNTY,0,340498.08,0,0,340498.08,554058.48,0,0,0,0
998603,FL,MIAMI DADE COUNTY,0,159163.06,0,0,159163.06,241323.03,0,0,0,0
595763,FL,MIAMI DADE COUNTY,0,9900000,0,0,9900000,12060000,0,0,0,0
573455,FL,MIAMI DADE COUNTY,0,1089380.34,0,0,1089380.34,1829426.91,0,0,0,0
373270,FL,MIAMI DADE COUNTY,0,1968633.81,0,0,1968633.81,2199357.69,0,0,0,0
200635,FL,MIAMI DADE COUNTY,0,3445725.33,0,0,3445725.33,3082745.73,0,0,0,0
360385,FL,MIAMI DADE COUNTY,1404292.5,1404292.5,0,1404292.5,1404292.5,1629069.17,0,0,0,0
548967,FL,MIAMI DADE COUNTY,1171800,1171800,0,1171800,1171800,2088194.47,0,0,0,0
772760,FL,MIAMI DADE COUNTY,453600,453600,0,453600,453600,503857.97,0,0,0,0
405387,FL,MIAMI DADE COUNTY,0,1962917.73,0,0,1962917.73,2478379.93,0,0,0,0
424353,FL,MIAMI DADE COUNTY,0,1494554.49,0,0,1494554.49,1609186.82,0,0,0,0
790166,FL,MIAMI DADE COUNTY,0,706994.46,0,0,706994.46,1095031.9,0,0,0,0
189570,FL,MIAMI DADE COUNTY,0,1493480.43,0,0,1493480.43,2351622.34,0,0,0,0
677979,FL,MIAMI DADE COUNTY,0,634411.44,0,0,634411.44,891297.32,0,0,0,0
444066,FL,MIAMI DADE COUNTY,150660,150660,0,150660,150660,191522.91,0,0,0,0
520572,FL,MIAMI DADE COUNTY,0,2096082.59,0,0,2096082.59,2337781.88,0,0,0,0
185117,FL,MIAMI DADE COUNTY,0,20455.95,0,0,20455.95,24780.17,0,0,0,0
329010,FL,MIAMI DADE COUNTY,0,35358.66,0,0,35358.66,46701.71,0,0,0,0
573872,FL,MIAMI DADE COUNTY,0,118644.11,0,0,118644.11,159124.53,0,0,0,0
725716,FL,MIAMI DADE COUNTY,0,932735.23,0,0,932735.23,1141130.66,0,0,0,0
690188,FL,MIAMI DADE COUNTY,0,50663.23,0,0,50663.23,40641.89,0,0,0,0
743460,FL,MIAMI DADE COUNTY,0,1389.11,0,0,1389.11,1963.53,0,0,0,0
716155,FL,MIAMI DADE COUNTY,0,42590.33,0,0,42590.33,57511,0,0,0,0
153718,FL,MIAMI DADE COUNTY,0,12189.67,0,0,12189.67,9818.34,0,0,0,0
439933,FL,MIAMI DADE COUNTY,0,762.6,0,0,762.6,816.65,0,0,0,0
377379,FL,MIAMI DADE COUNTY,0,20103.32,0,0,20103.32,29086.45,0,0,0,0
245688,FL,MIAMI DADE COUNTY,0,30513.91,0,0,30513.91,35281.64,0,0,0,0
574922,FL,MIAMI DADE COUNTY,0,10052.57,0,0,10052.57,17226.09,0,0,0,0
234251,FL,MIAMI DADE COUNTY,0,10959.47,0,0,10959.47,10496.8,0,0,0,0
354736,FL,MIAMI DADE COUNTY,0,399107.4,0,0,399107.4,479235.4,0,0,0,0
781762,FL,MIAMI DADE COUNTY,0,5575.63,0,0,5575.63,4340.21,0,0,0,0
755908,FL,MIAMI DADE COUNTY,0,26957.56,0,0,26957.56,32563.65,0,0,0,0
607261,FL,MIAMI DADE COUNTY,0,85840.06,0,0,85840.06,103711.61,0,0,0,0
888148,FL,MIAMI DADE COUNTY,0,18181.76,0,0,18181.76,28342.39,0,0,0,0
494996,FL,MIAMI DADE COUNTY,0,2493.28,0,0,2493.28,3085.68,0,0,0,0
848987,FL,MIAMI DADE COUNTY,0,421939.63,0,0,421939.63,639499.3,0,0,0,0
474937,FL,MIAMI DADE COUNTY,0,2101.48,0,0,2101.48,3637.62,0,0,0,0
585940,FL,MIAMI DADE COUNTY,0,93776.54,0,0,93776.54,139835.08,0,0,0,0
659106,FL,MIAMI DADE COUNTY,0,19111.49,0,0,19111.49,29527.25,0,0,0,0
356172,FL,MIAMI DADE COUNTY,0,16694.01,0,0,16694.01,18302.08,0,0,0,0
895360,FL,MIAMI DADE COUNTY,0,5216.71,0,0,5216.71,6408.36,0,0,0,0
931120,FL,MIAMI DADE COUNTY,0,3339000,0,3339000,3339000,2557881.02,0,166950,0,0
849676,FL,MIAMI DADE COUNTY,0,495000,0,495000,495000,419608.04,0,24750,0,0
738324,FL,MIAMI DADE COUNTY,0,225000,0,225000,225000,227886.75,0,11250,0,0
461404,FL,MIAMI DADE COUNTY,0,2385000,0,2385000,2385000,3196062.18,0,119250,0,0
299232,FL,MIAMI DADE COUNTY,0,3266965.43,0,0,3266965.43,2837712.31,0,0,0,0
963583,FL,MIAMI DADE COUNTY,0,21764.54,0,0,21764.54,21969.13,0,0,0,0
549594,FL,MIAMI DADE COUNTY,0,537791.51,0,0,537791.51,504847.48,0,0,0,0
993359,FL,MIAMI DADE COUNTY,0,28304.63,0,0,28304.63,44691.88,0,0,0,0
425049,FL,MIAMI DADE COUNTY,0,992698.24,0,0,992698.24,1674660.09,0,0,0,0
748904,FL,MIAMI DADE COUNTY,0,285013.13,0,0,285013.13,259302.66,0,0,0,0
815693,FL,MIAMI DADE COUNTY,0,446107.5,0,446107.5,446107.5,526977.87,0,0,0,0
867957,FL,MIAMI DADE COUNTY,0,299263.78,0,0,299263.78,283589.84,0,0,0,0
646226,FL,MIAMI DADE COUNTY,0,79786.33,0,0,79786.33,102264.69,0,0,0,0
846147,FL,MIAMI DADE COUNTY,0,936825.75,0,0,936825.75,832485.85,0,0,0,0
124495,FL,MIAMI DADE COUNTY,0,21859.27,0,0,21859.27,27970.44,0,0,0,0
213366,FL,MIAMI DADE COUNTY,0,396453.26,0,0,396453.26,602708.86,0,0,0,0
381384,FL,MIAMI DADE COUNTY,0,90210.07,0,0,90210.07,135548.76,0,0,0,0
221084,FL,MIAMI DADE COUNTY,0,95169.6,0,95169.6,95169.6,141836.58,0,0,0,0
815514,FL,MIAMI DADE COUNTY,0,90107.73,0,0,90107.73,144831.41,0,0,0,0
386286,FL,MIAMI DADE COUNTY,0,176395.86,0,0,176395.86,228863.05,0,0,0,0
744283,FL,MIAMI DADE COUNTY,0,43093.98,0,0,43093.98,55248.64,0,0,0,0
877834,FL,MIAMI DADE COUNTY,0,221455.2,0,0,221455.2,314032.33,0,0,0,0
927973,FL,MIAMI DADE COUNTY,0,21347.48,0,0,21347.48,32478.74,0,0,0,0
225569,FL,MIAMI DADE COUNTY,0,43093.98,0,0,43093.98,51240.13,0,0,0,0
375874,FL,MIAMI DADE COUNTY,0,60381.85,0,0,60381.85,44165.82,0,0,0,0
526164,FL,MIAMI DADE COUNTY,0,19517.7,0,0,19517.7,23380.95,0,0,0,0
762992,FL,MIAMI DADE COUNTY,0,78974.41,0,0,78974.41,122649.79,0,0,0,0
233166,FL,MIAMI DADE COUNTY,129600,129600,129600,129600,129600,201658.9,0,6480,0,0
801545,FL,MIAMI DADE COUNTY,678352.5,678352.5,678352.5,678352.5,678352.5,1010202.54,0,0,0,0
163206,FL,MIAMI DADE COUNTY,0,551242.81,0,0,551242.81,442950.06,0,0,0,0
389099,FL,MIAMI DADE COUNTY,782812.8,782812.8,0,0,782812.8,630295.82,0,0,0,0
119051,FL,MIAMI DADE COUNTY,0,34201.58,0,0,34201.58,46951.92,0,0,0,0
605162,FL,MIAMI DADE COUNTY,0,22348.5,0,0,22348.5,29383.69,0,0,0,0
571576,FL,MIAMI DADE COUNTY,0,1068066.01,0,0,1068066.01,1068183.5,0,0,0,0
412830,FL,MIAMI DADE COUNTY,0,211.88,0,0,211.88,179.22,0,0,0,0
975310,FL,MIAMI DADE COUNTY,0,276946.98,0,0,276946.98,412961.19,0,0,0,0
688168,FL,MIAMI DADE COUNTY,0,1920053.19,0,0,1920053.19,1574330.33,0,0,0,0
981219,FL,MIAMI DADE COUNTY,0,524661.44,0,0,524661.44,663181.51,0,0,0,0
148958,FL,MIAMI DADE COUNTY,0,69097.11,0,0,69097.11,77963.31,0,0,0,0
397356,FL,MIAMI DADE COUNTY,0,1058138.22,0,0,1058138.22,886728.29,0,0,0,0
562113,FL,MIAMI DADE COUNTY,0,577650.33,0,0,577650.33,675971.04,0,0,0,0
504449,FL,MIAMI DADE COUNTY,0,1890848.22,0,0,1890848.22,2399032.59,0,0,0,0
734550,FL,MIAMI DADE COUNTY,0,170430.72,0,0,170430.72,207904.69,0,0,0,0
946022,FL,MIAMI DADE COUNTY,0,250383.68,0,0,250383.68,206236.03,0,0,0,0
159172,FL,MIAMI DADE COUNTY,0,860243.95,0,0,860243.95,754729.87,0,0,0,0
240587,FL,MIAMI DADE COUNTY,0,73973.48,0,0,73973.48,80113.28,0,0,0,0
859568,FL,MIAMI DADE COUNTY,0,82339.26,0,0,82339.26,74632.31,0,0,0,0
461915,FL,MIAMI DADE COUNTY,0,86649.58,0,0,86649.58,116165.89,0,0,0,0
132063,FL,MIAMI DADE COUNTY,0,1789721.47,0,0,1789721.47,2189974.78,0,0,0,0
221386,FL,MIAMI DADE COUNTY,0,41040000,0,0,41040000,35100000,0,0,0,0
157089,FL,MIAMI DADE COUNTY,0,40685.04,0,0,40685.04,30387.66,0,0,0,0
943246,FL,MIAMI DADE COUNTY,0,26640000,0,0,26640000,32850000,0,0,0,0
398449,FL,MIAMI DADE COUNTY,114566.4,114566.4,0,114566.4,114566.4,109203.55,0,0,0,0
114746,FL,MIAMI DADE COUNTY,0,4920704.28,0,0,4920704.28,7158502.81,0,0,0,0
123736,FL,MIAMI DADE COUNTY,427500,427500,427500,427500,427500,403968.26,0,21375,0,0
688213,FL,MIAMI DADE COUNTY,447312.6,447312.6,0,0,447312.6,534728.66,0,0,0,0
