policyID,propertyID,point_latitude,point_longitude,line,construction,point_granularity
344034,15634,25.990242,-80.158691,Residential,Masonry,1
829020,15635,25.990252,-80.158691,Residential,Masonry,1
394438,15636,25.990269,-80.158691,Residential,Masonry,1
648968,15637,25.990278,-80.158691,Residential,Masonry,1
798949,15638,25.990295,-80.158691,Residential,Masonry,1
420227,15639,25.984806,-80.165955,Commercial,Reinforced Masonry,1
405525,15640,25.987125,-80.142502,Residential,Masonry,1
662583,15641,25.98539,-80.1693,Commercial,Reinforced Masonry,1
357066,15642,25.98543,-80.12951,Commercial,Reinforced Masonry,1
420541,15643,25.98589,-80.134259,Commercial,Reinforced Masonry,1
402350,15644,25.98543,-80.12951,Residential,Masonry,1
366084,15645,25.9827,-80.164642,Residential,Masonry,1
562604,15646,25.99519,-80.15513,Residential,Wood,1
315018,15647,25.84709,-80.291567,Residential,Wood,1
822782,15648,25.84709,-80.290881,Residential,Wood,1
440117,15649,25.84709,-80.291395,Residential,Masonry,1
269006,15650,25.84709,-80.294198,Residential,Masonry,1
906113,15651,25.84709,-80.293464,Residential,Masonry,1
865532,15652,25.84647,-80.29582,Residential,Masonry,1
906383,15653,25.82039,-80.26004,Commercial,Reinforced Concrete,1
652548,15654,25.83045,-80.28032,Commercial,Reinforced Masonry,1
376377,15655,25.827148,-80.282982,Commercial,Reinforced Masonry,1
684332,15656,25.84238,-80.29147,Residential,Masonry,1
800934,15657,25.845684,-80.308197,Commercial,Reinforced Masonry,1
531219,15658,25.81774,-80.27332,Residential,Wood,1
356235,15659,25.8313,-80.2789,Residential,Wood,4
640803,15660,25.826355,-80.27993,Commercial,Reinforced Masonry,1
461895,15661,25.82761,-80.27141,Residential,Wood,1
145682,15662,25.82761,-80.27141,Residential,Wood,1
414435,15663,25.82761,-80.27141,Residential,Wood,1
552620,15664,25.813929,-80.262756,Residential,Wood,1
786861,15665,25.847443,-80.298248,Residential,Masonry,1
105348,15666,25.847443,-80.298248,Residential,Masonry,1
784426,15667,25.847443,-80.298248,Residential,Wood,1
165570,15668,25.8313,-80.2789,Commercial,Reinforced Concrete,4
718330,15669,25.82572,-80.272079,Commercial,Reinforced Masonry,1
482992,15670,25.82572,-80.272079,Residential,Masonry,1
878755,15671,25.83246,-80.26033,Residential,Wood,1
528943,15672,25.81126,-80.26051,Commercial,Reinforced Concrete,1
544769,15673,25.829409,-80.270363,Residential,Masonry,1
766972,15674,25.829409,-80.270363,Residential,Wood,1
243948,15675,25.829409,-80.270363,Residential,Masonry,1
872383,15676,25.84255,-80.296829,Residential,Masonry,1
147886,15677,25.84255,-80.296829,Residential,Wood,1
664092,15678,25.844496,-80.302185,Residential,Masonry,1
404738,15679,25.84255,-80.296829,Residential,Wood,1
898338,15680,25.844496,-80.302185,Residential,Masonry,1
468312,15681,25.844496,-80.302185,Residential,Wood,1
985956,15682,25.844496,-80.302185,Residential,Wood,1
954345,15683,25.844496,-80.302185,Residential,Masonry,1
523731,15684,25.826454,-80.276283,Commercial,Reinforced Masonry,1
255159,15685,25.826454,-80.276283,Commercial,Reinforced Concrete,1
274399,15686,25.826454,-80.276283,Residential,Wood,1
569399,15687,25.828545,-80.273529,Residential,Masonry,1
140329,15688,25.837099,-80.297363,Residential,Masonry,1
730795,15689,25.83098,-80.28501,Residential,Wood,1
522040,15690,25.828136,-80.281029,Residential,Wood,1
960904,15691,25.823734,-80.276443,Residential,Wood,1
324099,15692,25.823734,-80.276443,Residential,Wood,1
539552,15693,25.82479,-80.28032,Residential,Wood,1
861242,15694,25.824985,-80.281432,Residential,Masonry,1
287177,15695,25.81509,-80.26408,Residential,Wood,1
854979,15696,25.83135,-80.27253,Residential,Wood,1
912363,15697,25.83493,-80.2756,Residential,Wood,1
390360,15698,25.83488,-80.28881,Residential,Wood,1
560129,15699,25.8269,-80.27647,Residential,Wood,1
489851,15700,25.83609,-80.27905,Residential,Masonry,1
546379,15701,25.81496,-80.26002,Residential,Masonry,1
557351,15702,25.82443,-80.2737,Residential,Masonry,1
604903,15703,25.840052,-80.282028,Residential,Wood,1
594879,15704,25.84098,-80.28665,Residential,Masonry,1
416416,15705,25.84683,-80.29581,Residential,Masonry,1
905294,15706,25.8509,-80.31768,Residential,Masonry,1
872242,15707,25.852066,-80.315511,Residential,Masonry,1
704793,15708,25.852061,-80.314726,Residential,Masonry,1
547370,15709,25.852063,-80.315102,Residential,Masonry,1
990666,15710,25.85025,-80.314594,Residential,Masonry,1
876261,15711,25.85025,-80.314608,Residential,Masonry,1
929655,15712,25.85207,-80.314531,Residential,Wood,1
401199,15713,25.85025,-80.314748,Residential,Wood,1
878732,15714,25.852061,-80.314612,Residential,Masonry,1
933963,15715,25.850911,-80.318165,Residential,Masonry,1
394753,15716,25.852063,-80.315118,Residential,Masonry,1
890417,15717,25.85116,-80.315712,Residential,Masonry,1
765215,15718,25.85025,-80.314888,Residential,Masonry,1
482791,15719,25.87204,-80.31828,Residential,Masonry,1
360285,15720,25.84706,-80.29924,Residential,Masonry,1
612563,15721,25.87079,-80.3162,Residential,Wood,3
626150,15722,25.860367,-80.29863,Residential,Masonry,1
549310,15723,25.860367,-80.29863,Residential,Wood,1
674008,15724,25.864918,-80.282982,Residential,Masonry,1
230062,15725,25.864918,-80.282982,Residential,Wood,1
343964,15726,25.864918,-80.282982,Residential,Wood,1
485055,15727,25.87754,-80.30934,Residential,Wood,1
592893,15728,25.87754,-80.30934,Residential,Masonry,1
499656,15729,25.87754,-80.30934,Residential,Wood,1
749046,15730,25.87079,-80.3162,Commercial,Reinforced Masonry,3
340026,15731,25.87079,-80.3162,Residential,Wood,3
477864,15732,25.87079,-80.3162,Residential,Wood,3
554980,15733,25.87276,-80.28234,Residential,Masonry,1
520403,15734,25.87479,-80.3079,Residential,Wood,1
891224,15735,25.87479,-80.3079,Residential,Wood,1
878536,15736,25.84754,-80.30304,Residential,Wood,1
729997,15737,25.863447,-80.286774,Residential,Masonry,1
294273,15738,25.863256,-80.284836,Residential,Wood,1
267500,15739,25.863129,-80.285461,Residential,Masonry,1
956911,15740,25.863129,-80.285461,Residential,Masonry,1
408510,15741,25.863129,-80.285461,Residential,Wood,1
885700,15742,25.863129,-80.285461,Residential,Masonry,1
503988,15743,25.863129,-80.285461,Residential,Wood,1
192265,15744,25.863129,-80.285461,Residential,Wood,1
431030,15745,25.86283,-80.2853,Residential,Wood,1
152898,15746,25.862446,-80.314751,Commercial,Reinforced Concrete,1
695762,15747,25.866585,-80.296768,Commercial,Reinforced Concrete,1
685443,15748,25.848019,-80.293015,Residential,Wood,1
920267,15749,25.848019,-80.293015,Residential,Wood,1
532831,15750,25.848019,-80.293015,Residential,Masonry,1
476496,15751,25.87632,-80.306206,Residential,Masonry,1
753379,15752,25.87632,-80.306206,Residential,Masonry,1
790004,15753,25.87632,-80.306206,Residential,Wood,1
166235,15754,25.87632,-80.306206,Residential,Masonry,1
459135,15755,25.87632,-80.306206,Residential,Masonry,1
954443,15756,25.87632,-80.306206,Residential,Wood,1
973925,15757,25.87632,-80.306206,Residential,Wood,1
728764,15758,25.877171,-80.315292,Residential,Masonry,1
532312,15759,25.877171,-80.315292,Residential,Wood,1
321897,15760,25.851629,-80.295235,Residential,Masonry,1
963196,15761,25.851629,-80.295235,Residential,Wood,1
738315,15762,25.851629,-80.295235,Residential,Wood,1
942437,15763,25.851629,-80.295235,Residential,Wood,1
622836,15764,25.861399,-80.29866,Residential,Masonry,1
466016,15765,25.861399,-80.29866,Residential,Masonry,1
893952,15766,25.861399,-80.29866,Residential,Wood,1
947324,15767,25.861399,-80.29866,Commercial,Reinforced Masonry,1
162540,15768,25.861399,-80.29866,Residential,Masonry,1
870524,15769,25.861399,-80.29866,Residential,Wood,1
798614,15770,25.873409,-80.304161,Commercial,Reinforced Masonry,1
152968,15771,25.873409,-80.304161,Residential,Masonry,1
912800,15772,25.873409,-80.304161,Residential,Masonry,1
146458,15773,25.873409,-80.304161,Residential,Wood,1
906405,15774,25.873409,-80.304161,Residential,Wood,1
168753,15775,25.873409,-80.304161,Residential,Wood,1
984757,15776,25.883961,-80.294922,Residential,Masonry,1
651494,15777,25.883961,-80.294922,Residential,Masonry,1
357757,15778,25.883961,-80.294922,Residential,Masonry,1
627279,15779,25.883961,-80.294922,Residential,Wood,1
347442,15780,25.883961,-80.294922,Residential,Masonry,1
329593,15781,25.883961,-80.294922,Residential,Wood,1
303442,15782,25.86652,-80.318047,Residential,Wood,1
342510,15783,25.86459,-80.31975,Residential,Masonry,1
856792,15784,25.866716,-80.298462,Residential,Wood,1
268176,15785,25.86652,-80.317917,Residential,Masonry,1
413171,15786,25.871347,-80.321732,Commercial,Reinforced Masonry,1
820509,15787,25.87632,-80.306206,Residential,Wood,1
890050,15788,25.87632,-80.306206,Residential,Wood,1
639331,15789,25.863385,-80.322405,Residential,Wood,1
623328,15790,25.863385,-80.322405,Residential,Masonry,1
481020,15791,25.863385,-80.322405,Residential,Wood,1
365510,15792,25.863385,-80.322405,Residential,Wood,1
234126,15793,25.863385,-80.322405,Residential,Wood,1
419805,15794,25.863385,-80.322405,Residential,Wood,1
933318,15795,25.863385,-80.322405,Commercial,Reinforced Masonry,1
907115,15796,25.863385,-80.322405,Residential,Masonry,1
326264,15797,25.863385,-80.322405,Residential,Wood,1
229623,15798,25.863385,-80.322405,Residential,Wood,1
528713,15799,25.863385,-80.322405,Residential,Masonry,1
289383,15800,25.863385,-80.322405,Commercial,Reinforced Masonry,1
978248,15801,25.863385,-80.322405,Residential,Masonry,1
833541,15802,25.863385,-80.322405,Residential,Wood,1
445068,15803,25.863385,-80.322405,Residential,Wood,1
963461,15804,25.863385,-80.322405,Residential,Wood,1
698736,15805,25.863385,-80.322405,Commercial,Reinforced Masonry,1
688709,15806,25.863385,-80.322405,Residential,Wood,1
426297,15807,25.863385,-80.322405,Residential,Masonry,1
711671,15808,25.863385,-80.322405,Residential,Wood,1
277314,15809,25.863385,-80.322405,Residential,Wood,1
163283,15810,25.863385,-80.322405,Commercial,Steel Frame,1
677498,15811,25.863385,-80.322405,Residential,Wood,1
646468,15812,25.863385,-80.322405,Commercial,Reinforced Concrete,1
821546,15813,25.863385,-80.322405,Residential,Wood,1
664783,15814,25.863385,-80.322405,Residential,Masonry,1
571994,15815,25.863385,-80.322405,Commercial,Reinforced Masonry,1
320526,15816,25.863385,-80.322405,Residential,Wood,1
249920,15817,25.863385,-80.322405,Residential,Wood,1
973134,15818,25.860665,-80.32233,Residential,Masonry,1
285949,15819,25.863385,-80.322405,Commercial,Reinforced Masonry,1
997155,15820,25.863385,-80.322405,Residential,Masonry,1
444222,15821,25.863385,-80.322405,Residential,Wood,1
804441,15822,25.863385,-80.322405,Commercial,Reinforced Masonry,1
603080,15823,25.863385,-80.322405,Commercial,Reinforced Concrete,1
799459,15824,25.863385,-80.322405,Residential,Wood,1
795184,15825,25.863385,-80.322405,Residential,Wood,1
844883,15826,25.863385,-80.322405,Residential,Masonry,1
249784,15827,25.863385,-80.322405,Residential,Wood,1
918742,15828,25.863385,-80.322405,Residential,Wood,1
539672,15829,25.863385,-80.322405,Residential,Wood,1
871820,15830,25.863385,-80.322405,Residential,Wood,1
316701,15831,25.863385,-80.322405,Residential,Wood,1
430328,15832,25.863385,-80.322405,Residential,Masonry,1
362952,15833,25.863385,-80.322405,Residential,Wood,1
687660,15834,25.863385,-80.322405,Residential,Wood,1
621495,15835,25.863385,-80.322405,Residential,Wood,1
567665,15836,25.863385,-80.322405,Residential,Masonry,1
892256,15837,25.863385,-80.322405,Residential,Wood,1
592432,15838,25.863385,-80.322405,Residential,Wood,1
469552,15839,25.863385,-80.322405,Residential,Masonry,1
597979,15840,25.863385,-80.322405,Residential,Wood,1
555592,15841,25.863385,-80.322405,Residential,Wood,1
697567,15842,25.863385,-80.322405,Residential,Wood,1
207911,15843,25.863385,-80.322405,Residential,Wood,1
467091,15844,25.863385,-80.322405,Residential,Wood,1
993106,15845,25.863385,-80.322405,Residential,Wood,1
813902,15846,25.863385,-80.322405,Residential,Wood,1
380174,15847,25.863385,-80.322405,Residential,Wood,1
822159,15848,25.863385,-80.322405,Commercial,Reinforced Concrete,1
294897,15849,25.863385,-80.322405,Commercial,Reinforced Concrete,1
708812,15850,25.863385,-80.322405,Residential,Masonry,1
348260,15851,25.863385,-80.322405,Residential,Wood,1
624052,15852,25.863385,-80.322405,Residential,Wood,1
794698,15853,25.85326,-80.32004,Commercial,Reinforced Masonry,1
752717,15854,25.86652,-80.320625,Commercial,Reinforced Masonry,1
219800,15855,25.87973,-80.28698,Residential,Masonry,1
376042,15856,25.86665,-80.315453,Commercial,Reinforced Masonry,1
297456,15857,25.86537,-80.31224,Residential,Wood,1
841451,15858,25.85561,-80.30702,Commercial,Reinforced Masonry,1
343254,15859,25.86665,-80.318741,Commercial,Steel Frame,1
959557,15860,25.8606,-80.2702,Commercial,Reinforced Masonry,4
562527,15861,25.85395,-80.26765,Residential,Wood,1
519379,15862,25.873377,-80.266869,Commercial,Reinforced Concrete,1
765203,15863,25.873672,-80.264313,Residential,Masonry,3
487986,15864,25.873672,-80.264313,Residential,Masonry,3
378899,15865,25.873672,-80.264313,Residential,Masonry,3
836138,15866,25.873672,-80.264313,Residential,Wood,3
246104,15867,25.873672,-80.264313,Residential,Masonry,3
118000,15868,25.873672,-80.264313,Residential,Wood,3
772475,15869,25.873672,-80.264313,Commercial,Reinforced Masonry,3
623406,15870,25.872375,-80.281494,Residential,Wood,1
157315,15871,25.877003,-80.269005,Residential,Wood,1
856153,15872,25.877003,-80.269005,Residential,Masonry,1
755554,15873,25.877003,-80.269005,Residential,Wood,1
352516,15874,25.852556,-80.268669,Commercial,Reinforced Masonry,1
592006,15875,25.852556,-80.268669,Commercial,Reinforced Masonry,1
615879,15876,25.852556,-80.268669,Commercial,Reinforced Masonry,1
254386,15877,25.852556,-80.268669,Residential,Wood,1
450818,15878,25.87742,-80.269028,Commercial,Reinforced Concrete,1
863827,15879,25.87742,-80.269028,Residential,Masonry,1
562546,15880,25.87742,-80.269028,Residential,Masonry,1
858667,15881,25.8652,-80.277878,Residential,Wood,1
309482,15882,25.8652,-80.277878,Residential,Wood,1
873263,15883,25.8652,-80.277878,Residential,Wood,1
288144,15884,25.8652,-80.277878,Residential,Wood,1
175920,15885,25.861336,-80.272652,Residential,Masonry,1
324472,15886,25.861336,-80.272652,Residential,Wood,1
617693,15887,25.861336,-80.272652,Commercial,Reinforced Masonry,1
589075,15888,25.861336,-80.272652,Residential,Wood,1
567149,15889,25.861336,-80.272652,Residential,Wood,1
141458,15890,25.861336,-80.272652,Residential,Wood,1
804613,15891,25.879543,-80.281265,Residential,Masonry,1
668299,15892,25.879543,-80.281265,Residential,Masonry,1
864311,15893,25.879543,-80.281265,Residential,Masonry,1
436596,15894,25.879543,-80.281265,Residential,Wood,1
925049,15895,25.874542,-80.268456,Residential,Masonry,1
956544,15896,25.84891,-80.27338,Residential,Masonry,1
604956,15897,25.86766,-80.26278,Residential,Masonry,1
441101,15898,25.84432,-80.27057,Residential,Masonry,4
189032,15899,25.84462,-80.26796,Residential,Masonry,4
840176,15900,25.84659,-80.26994,Residential,Wood,1
651276,15901,25.84503,-80.27304,Commercial,Reinforced Masonry,4
928562,15902,25.85608,-80.28245,Residential,Wood,1
669261,15903,25.85608,-80.28228,Residential,Wood,1
185798,15904,25.85609,-80.28195,Residential,Wood,1
849206,15905,25.84744,-80.27281,Residential,Masonry,1
186163,15906,25.838368,-80.272625,Residential,Wood,1
291649,15907,25.881714,-80.275124,Residential,Wood,1
247472,15908,25.881714,-80.275124,Residential,Wood,1
816165,15909,25.881714,-80.275124,Residential,Wood,1
924407,15910,25.881714,-80.275124,Residential,Wood,1
817166,15911,25.881714,-80.275124,Residential,Masonry,1
209693,15912,25.881714,-80.275124,Residential,Wood,1
590090,15913,25.881714,-80.275124,Residential,Wood,1
681147,15914,25.881714,-80.275124,Residential,Wood,1
772315,15915,25.881714,-80.275124,Residential,Masonry,1
379434,15916,25.881714,-80.275124,Residential,Masonry,1
393391,15917,25.881714,-80.275124,Residential,Wood,1
335127,15918,25.881714,-80.275124,Residential,Wood,1
313866,15919,25.881714,-80.275124,Residential,Wood,1
183638,15920,25.881714,-80.275124,Residential,Wood,1
731019,15921,25.881714,-80.275124,Residential,Wood,1
839394,15922,25.881714,-80.275124,Residential,Wood,1
969712,15923,25.881714,-80.275124,Residential,Wood,1
759244,15924,25.881714,-80.275124,Residential,Wood,1
719516,15925,25.881714,-80.275124,Residential,Wood,1
544597,15926,25.867033,-80.280907,Residential,Masonry,1
966875,15927,25.87961,-80.2624,Commercial,Reinforced Masonry,3
738676,15928,25.84933,-80.27316,Residential,Wood,1
687748,15929,25.918043,-80.285469,Commercial,Reinforced Concrete,1
878004,15930,25.913256,-80.309692,Residential,Masonry,1
562180,15931,25.889887,-80.3078,Residential,Masonry,1
583081,15932,25.889606,-80.303787,Residential,Wood,3
139511,15933,25.890368,-80.307823,Residential,Wood,1
402673,15934,25.890368,-80.307823,Residential,Wood,1
587999,15935,25.890368,-80.307823,Residential,Wood,1
605519,15936,25.890368,-80.307823,Residential,Masonry,1
527990,15937,25.890368,-80.307823,Residential,Wood,1
728038,15938,25.90538,-80.30821,Residential,Wood,1
830555,15939,25.892481,-80.29805,Residential,Wood,1
474080,15940,25.892481,-80.29805,Residential,Wood,1
230801,15941,25.892481,-80.29805,Commercial,Reinforced Masonry,1
937703,15942,25.916672,-80.308968,Residential,Masonry,1
323696,15943,25.916672,-80.308968,Residential,Masonry,1
324250,15944,25.908812,-80.306999,Commercial,Reinforced Masonry,1
863099,15945,25.916672,-80.308968,Residential,Wood,1
607696,15946,25.919306,-80.31076,Residential,Masonry,1
736477,15947,25.906338,-80.298859,Commercial,Reinforced Masonry,1
301567,15948,25.906513,-80.298958,Commercial,Reinforced Masonry,1
175822,15949,25.906687,-80.299065,Commercial,Reinforced Masonry,1
346442,15950,25.907244,-80.299278,Commercial,Reinforced Masonry,1
883728,15951,25.924814,-80.290298,Commercial,Reinforced Concrete,1
706338,15952,25.895159,-80.308044,Commercial,Reinforced Concrete,1
851771,15953,25.895159,-80.308044,Commercial,Reinforced Masonry,1
791263,15954,25.895159,-80.308044,Residential,Masonry,1
303832,15955,25.895159,-80.308044,Residential,Wood,1
736926,15956,25.895159,-80.308044,Commercial,Reinforced Concrete,1
336995,15957,25.895159,-80.308044,Commercial,Reinforced Masonry,1
456941,15958,25.895159,-80.308044,Residential,Wood,1
706134,15959,25.916967,-80.294441,Residential,Masonry,1
427407,15960,25.916967,-80.294441,Residential,Wood,1
715094,15961,25.903187,-80.308403,Commercial,Reinforced Masonry,1
871029,15962,25.903187,-80.308403,Commercial,Reinforced Masonry,1
533420,15963,25.916967,-80.294441,Commercial,Reinforced Concrete,1
697407,15964,25.889946,-80.296402,Residential,Masonry,1
271284,15965,25.889946,-80.296402,Residential,Masonry,1
425112,15966,25.889946,-80.296402,Commercial,Reinforced Masonry,1
623692,15967,25.889946,-80.296402,Residential,Wood,1
267091,15968,25.890043,-80.31588,Commercial,Reinforced Masonry,1
736701,15969,25.890043,-80.31588,Residential,Masonry,1
623249,15970,25.890043,-80.31588,Commercial,Reinforced Masonry,1
184924,15971,25.890043,-80.31588,Residential,Wood,1
571557,15972,25.921564,-80.292999,Residential,Masonry,1
687022,15973,25.9209,-80.29798,Commercial,Reinforced Masonry,3
755038,15974,25.92116,-80.296844,Commercial,Reinforced Masonry,1
134901,15975,25.92116,-80.294777,Commercial,Reinforced Masonry,1
517811,15976,25.904272,-80.298233,Commercial,Reinforced Masonry,1
634954,15977,25.905443,-80.298401,Commercial,Reinforced Masonry,1
386221,15978,25.910236,-80.308701,Residential,Masonry,1
821009,15979,25.89202,-80.30438,Residential,Masonry,1
750788,15980,25.8983,-80.30366,Residential,Masonry,1
740398,15981,25.88503,-80.30931,Commercial,Reinforced Masonry,1
406700,15982,25.902275,-80.298241,Residential,Masonry,1
445070,15983,25.899853,-80.295456,Residential,Masonry,1
718598,15984,25.901487,-80.295456,Residential,Masonry,1
679560,15985,25.899426,-80.298241,Commercial,Reinforced Masonry,1
445531,15986,25.89941,-80.298241,Residential,Masonry,1
133791,15987,25.905853,-80.298462,Residential,Masonry,1
736961,15988,25.905531,-80.298355,Residential,Masonry,1
529943,15989,25.90973,-80.293807,Residential,Masonry,1
849972,15990,25.90973,-80.293998,Residential,Masonry,1
689227,15991,25.909734,-80.294846,Residential,Masonry,1
947820,15992,25.90974,-80.296684,Residential,Masonry,1
666755,15993,25.909737,-80.297501,Residential,Masonry,1
399068,15994,25.91697,-80.293255,Residential,Masonry,1
405827,15995,25.916964,-80.296036,Residential,Masonry,1
857323,15996,25.90826,-80.324463,Commercial,Reinforced Masonry,1
505530,15997,25.912071,-80.310371,Commercial,Reinforced Masonry,1
269179,15998,25.912992,-80.310867,Commercial,Reinforced Masonry,1
408794,15999,25.910236,-80.308701,Commercial,Reinforced Concrete,1
139070,16000,25.913143,-80.309307,Commercial,Reinforced Masonry,3
447015,16001,25.900318,-80.308302,Residential,Masonry,1
453982,16002,25.911744,-80.321019,Residential,Masonry,1
364604,16003,25.910583,-80.301292,Residential,Wood,1
193912,16004,25.922053,-80.30922,Commercial,Reinforced Masonry,1
242601,16005,25.923191,-80.309227,Residential,Masonry,1
879671,16006,25.912989,-80.311584,Residential,Masonry,1
274529,16007,25.913159,-80.30943,Commercial,Reinforced Masonry,1
116897,16008,25.913185,-80.309569,Residential,Masonry,1
189657,16009,25.91543,-80.31076,Commercial,Reinforced Masonry,1
428208,16010,25.921033,-80.304825,Commercial,Reinforced Masonry,1
148861,16011,25.91194,-80.312263,Commercial,Reinforced Concrete,1
160949,16012,25.91029,-80.308556,Residential,Wood,1
978133,16013,25.915222,-80.306168,Residential,Masonry,1
323111,16014,25.912148,-80.321281,Residential,Wood,1
399135,16015,25.911901,-80.309189,Residential,Masonry,3
506379,16016,25.92171,-80.2854,Residential,Masonry,1
118739,16017,25.91914,-80.28901,Commercial,Reinforced Masonry,1
215502,16018,25.92001,-80.28915,Commercial,Reinforced Masonry,1
701832,16019,25.909733,-80.294678,Commercial,Reinforced Masonry,1
525990,16020,25.909739,-80.296097,Commercial,Reinforced Masonry,1
216293,16021,25.8918,-80.32329,Residential,Masonry,1
340992,16022,25.92147,-80.29246,Residential,Masonry,1
241873,16023,25.884502,-80.306053,Residential,Masonry,1
436778,16024,25.915915,-80.309052,Residential,Wood,1
628136,16025,25.921051,-80.305237,Residential,Wood,1
478892,16026,25.921051,-80.305237,Residential,Masonry,1
174450,16027,25.921051,-80.305237,Residential,Wood,1
494357,16028,25.9,-80.2998,Residential,Masonry,4
117192,16029,25.94331,-80.33775,Residential,Wood,1
785109,16030,25.94331,-80.33775,Residential,Masonry,1
199116,16031,25.94331,-80.33775,Residential,Wood,1
761958,16032,25.94331,-80.33775,Residential,Wood,1
300907,16033,25.94142,-80.3052,Commercial,Reinforced Concrete,3
568362,16034,25.940231,-80.306923,Residential,Masonry,1
798535,16035,25.940231,-80.306923,Residential,Wood,1
700964,16036,25.940231,-80.306923,Residential,Wood,1
735723,16037,25.93963,-80.32255,Commercial,Reinforced Masonry,1
616833,16038,25.93963,-80.32255,Commercial,Reinforced Concrete,1
251895,16039,25.93963,-80.32255,Residential,Wood,1
793812,16040,25.944738,-80.30249,Commercial,Reinforced Masonry,3
251805,16041,25.944738,-80.30249,Residential,Masonry,3
384147,16042,25.944738,-80.30249,Residential,Masonry,3
983549,16043,25.944738,-80.30249,Residential,Masonry,3
222597,16044,25.952414,-80.334747,Residential,Masonry,3
624847,16045,25.952414,-80.334747,Commercial,Reinforced Concrete,3
176836,16046,25.952414,-80.334747,Residential,Wood,3
545252,16047,25.933422,-80.334587,Commercial,Reinforced Masonry,1
637466,16048,25.933422,-80.334587,Residential,Masonry,1
639817,16049,25.933422,-80.334587,Commercial,Reinforced Masonry,1
123605,16050,25.94956,-80.33168,Commercial,Reinforced Masonry,1
217628,16051,25.94956,-80.33168,Commercial,Reinforced Masonry,1
399679,16052,25.94956,-80.33168,Residential,Wood,1
119629,16053,25.94956,-80.33168,Residential,Wood,1
505174,16054,25.94956,-80.33168,Commercial,Reinforced Masonry,1
202772,16055,25.94956,-80.33168,Residential,Masonry,1
760765,16056,25.939226,-80.296051,Residential,Masonry,1
536810,16057,25.9419,-80.30738,Commercial,Reinforced Masonry,1
535774,16058,25.93103,-80.29422,Commercial,Reinforced Masonry,1
765256,16059,25.939558,-80.319885,Residential,Masonry,3
440271,16060,25.940359,-80.319641,Residential,Masonry,3
688195,16061,25.94054,-80.319588,Residential,Masonry,3
702567,16062,25.93671,-80.31524,Residential,Masonry,1
639017,16063,25.93479,-80.314957,Residential,Masonry,1
602119,16064,25.93829,-80.31871,Residential,Masonry,1
373705,16065,25.934874,-80.315346,Residential,Masonry,1
975774,16066,25.930819,-80.341713,Residential,Masonry,3
728422,16067,25.94192,-80.32655,Residential,Masonry,3
250517,16068,25.94391,-80.31667,Residential,Masonry,3
651081,16069,25.94391,-80.31667,Residential,Wood,3
647245,16070,25.94391,-80.31667,Residential,Wood,3
512660,16071,25.93829,-80.31871,Residential,Masonry,1
768691,16072,25.93829,-80.31871,Residential,Masonry,1
138999,16073,25.93829,-80.31871,Residential,Wood,1
417060,16074,25.951639,-80.343079,Residential,Wood,3
303565,16075,25.951639,-80.343079,Residential,Wood,3
936268,16076,25.9332,-80.33066,Residential,Masonry,1
708741,16077,25.9332,-80.33066,Residential,Masonry,1
894786,16078,25.9332,-80.33066,Residential,Wood,1
368669,16079,25.92666,-80.29453,Residential,Wood,3
661230,16080,25.92643,-80.29814,Commercial,Reinforced Masonry,3
809066,16081,25.94207,-80.321884,Residential,Masonry,1
614824,16082,25.94279,-80.30743,Commercial,Reinforced Masonry,3
796154,16083,25.935709,-80.311852,Residential,Masonry,1
389573,16084,25.9363,-80.31086,Residential,Masonry,1
964248,16085,25.945028,-80.294212,Commercial,Reinforced Concrete,1
717263,16086,25.93794,-80.29527,Residential,Masonry,1
685214,16087,25.9411,-80.32374,Commercial,Reinforced Masonry,3
300511,16088,25.863808,-80.324103,Residential,Masonry,1
868867,16089,25.889568,-80.331917,Residential,Wood,1
673701,16090,25.87519,-80.32825,Residential,Wood,1
238722,16091,25.87519,-80.32825,Residential,Masonry,1
180567,16092,25.87519,-80.32825,Residential,Wood,1
991369,16093,25.87519,-80.32825,Residential,Masonry,1
451635,16094,25.87519,-80.32825,Residential,Masonry,1
202791,16095,25.889568,-80.331917,Residential,Masonry,1
871747,16096,25.889568,-80.331917,Commercial,Reinforced Masonry,1
277718,16097,25.86931,-80.333145,Residential,Masonry,1
923681,16098,25.86931,-80.333145,Residential,Masonry,1
762417,16099,25.874247,-80.33123,Residential,Masonry,1
301438,16100,25.874247,-80.33123,Residential,Masonry,1
270139,16101,25.874247,-80.33123,Residential,Wood,1
908344,16102,25.874247,-80.33123,Residential,Wood,1
267834,16103,25.918022,-80.329155,Residential,Wood,1
527995,16104,25.903379,-80.344238,Commercial,Reinforced Masonry,3
904367,16105,25.874527,-80.331215,Residential,Masonry,1
627801,16106,25.874527,-80.331215,Residential,Wood,1
664844,16107,25.923229,-80.32814,Residential,Masonry,1
684235,16108,25.885571,-80.324432,Commercial,Reinforced Masonry,1
737082,16109,25.86316,-80.3244,Commercial,Reinforced Masonry,1
954501,16110,25.87213,-80.33388,Commercial,Reinforced Concrete,1
403207,16111,25.867294,-80.325638,Residential,Wood,1
579127,16112,25.868116,-80.338829,Residential,Masonry,3
381837,16113,25.90892,-80.334259,Residential,Wood,3
748873,16114,25.919453,-80.329239,Residential,Wood,1
636935,16115,25.87703,-80.331349,Commercial,Reinforced Concrete,1
426419,16116,25.86931,-80.333191,Residential,Masonry,1
